2024-03-26 10:30:37,2024-03-26 10:30:37,1.509,77.1,30.21,0.65,0.0
2024-03-26 10:31:08,2024-03-26 10:31:08,1.419,75.8,30.39,1.67,0.0
2024-03-26 10:33:39,2024-03-26 10:33:39,1.35,75.2,30.56,0.36,0.0
2024-03-26 10:34:55,2024-03-26 10:34:55,1.439,74.6,30.76,0.39,0.0
2024-03-26 10:36:12,2024-03-26 10:36:12,2.386,73.8,31.01,0.47,0.0
2024-03-26 10:37:29,2024-03-26 10:37:29,2.709,72.1,31.52,1.61,0.0
2024-03-26 10:38:45,2024-03-26 10:38:45,2.755,70.6,32.06,1.09,0.0
2024-03-26 10:40:02,2024-03-26 10:40:02,2.545,67.2,32.59,0.72,0.0
2024-03-26 10:41:19,2024-03-26 10:41:19,2.093,65.9,32.76,1.78,0.0
2024-03-26 10:42:35,2024-03-26 10:42:35,1.63,66.6,32.74,1.72,0.0
2024-03-26 10:43:52,2024-03-26 10:43:52,2.073,65.2,32.73,0.78,0.0
2024-03-26 10:45:08,2024-03-26 10:45:08,1.739,65.5,32.76,1.25,0.0
2024-03-26 10:46:25,2024-03-26 10:46:25,2.786,66.0,32.94,1.45,0.0
2024-03-26 10:48:56,2024-03-26 10:48:56,1.988,62.9,33.54,1.67,0.0
2024-03-26 10:50:13,2024-03-26 10:50:13,2.783,63.5,33.37,2.9,0.0
2024-03-26 10:51:29,2024-03-26 10:51:29,2.721,63.3,33.45,1.72,0.0
2024-03-26 10:54:00,2024-03-26 10:54:00,2.093,62.0,34.1,1.6,0.0
2024-03-26 10:55:17,2024-03-26 10:55:17,1.863,61.1,34.12,1.66,0.0
2024-03-26 10:56:33,2024-03-26 10:56:33,2.482,62.6,33.76,0.68,0.0
2024-03-26 10:59:04,2024-03-26 10:59:04,2.951,61.7,34.02,1.48,0.0
2024-03-26 11:00:20,2024-03-26 11:00:20,2.674,62.2,34.27,1.57,0.0
2024-03-26 11:01:37,2024-03-26 11:01:37,1.891,61.7,34.49,0.74,0.0
2024-03-26 11:04:08,2024-03-26 11:04:08,2.253,58.9,34.23,0.6,0.0
2024-03-26 11:05:24,2024-03-26 11:05:24,1.92,60.9,33.77,2.36,0.0
2024-03-26 11:06:41,2024-03-26 11:06:41,2.689,62.5,33.6,1.2,0.0
2024-03-26 11:09:12,2024-03-26 11:09:12,1.348,61.0,33.84,1.62,0.0
2024-03-26 11:10:28,2024-03-26 11:10:28,2.842,61.1,33.86,2.82,0.0
2024-03-26 11:11:45,2024-03-26 11:11:45,2.722,59.9,34.1,2.39,0.0
2024-03-26 11:14:15,2024-03-26 11:14:15,2.73,59.5,34.47,1.74,0.0
