"Timestamp","Day_Of_Year","thEquiv_Value"
"2023-03-26 03:00:00","85.1250","0.2982387244345695"
"2023-03-26 04:00:00","85.1667","0.2980479527007189"
"2023-03-26 05:00:00","85.2083","0.2978609633196928"
"2023-03-26 06:00:00","85.2500","0.29767742750047327"
"2023-03-26 07:00:00","85.2917","0.2974973663582497"
"2023-03-26 08:00:00","85.3333","0.2973204831290888"
"2023-03-26 09:00:00","85.3750","0.2971468218418345"
"2023-03-26 10:00:00","85.4167","0.29697610990758544"
"2023-03-26 11:00:00","85.4583","0.29680840812745024"
"2023-03-26 12:00:00","85.5000","0.2966434626026702"
"2023-03-26 13:00:00","85.5417","0.29648134662159187"
"2023-03-26 14:00:00","85.5833","0.29632182105692506"
"2023-03-26 15:00:00","85.6250","0.2961649686314937"
"2023-03-26 16:00:00","85.6667","0.29601056212864185"
"2023-03-26 17:00:00","85.7083","0.2958586914874596"
"2023-03-26 18:00:00","85.7500","0.2957091392707655"
"2023-03-26 19:00:00","85.7917","0.29556200099246704"
"2023-03-26 20:00:00","85.8333","0.2954170673776352"
"2023-03-26 21:00:00","85.8750","0.29527443828016003"
"2023-03-26 22:00:00","85.9167","0.2951339113395023"
"2023-03-26 23:00:00","85.9583","0.29499558980686674"
"2023-03-27 00:00:00","86.0000","0.29485927725878486"
"2023-03-27 01:00:00","86.0417","0.2947250796148006"
"2023-03-27 02:00:00","86.0833","0.29459280561286477"
"2023-03-27 03:00:00","86.1250","0.2944625632707368"
"2023-03-27 04:00:00","86.1667","0.294334165864866"
"2023-03-27 05:00:00","86.2083","0.29420772306092247"
"2023-03-27 06:00:00","86.2500","0.2940830521682582"
"2023-03-27 07:00:00","86.2917","0.2939602641416979"
"2023-03-27 08:00:00","86.3333","0.29383917990916913"
"2023-03-27 09:00:00","86.3750","0.2937199114266399"
"2023-03-27 10:00:00","86.4167","0.29360228289808066"
"2023-03-27 11:00:00","86.4583","0.29348640704779977"
"2023-03-27 12:00:00","86.5000","0.2933721110703109"
"2023-03-27 13:00:00","86.5417","0.29325950826891206"
"2023-03-27 14:00:00","86.5833","0.29314842858886514"
"2023-03-27 15:00:00","86.6250","0.29303898575756077"
"2023-03-27 16:00:00","86.6667","0.29293101226812385"
"2023-03-27 17:00:00","86.7083","0.2928246221446378"
"2023-03-27 18:00:00","86.7500","0.2927196502552248"
"2023-03-27 19:00:00","86.7917","0.29261621081532596"
"2023-03-27 20:00:00","86.8333","0.29251414091976785"
"2023-03-27 21:00:00","86.8750","0.29241355488781134"
"2023-03-27 22:00:00","86.9167","0.29231429191292624"
"2023-03-27 23:00:00","86.9583","0.29221646634507276"
"2023-03-28 00:00:00","87.0000","0.29211991936505555"
"2023-03-28 01:00:00","87.0417","0.2920247652921395"
"2023-03-28 02:00:00","87.0833","0.29193084719710066"
"2023-03-28 03:00:00","87.1250","0.29183827931668627"
"2023-03-28 04:00:00","87.1667","0.2917469065259476"
"2023-03-28 05:00:00","87.2083","0.2916568429351326"
"2023-03-28 06:00:00","87.2500","0.29156793514768287"
"2023-03-28 07:00:00","87.2917","0.29148029710980816"
"2023-03-28 08:00:00","87.3333","0.2913937770857462"
"2023-03-28 09:00:00","87.3750","0.29130848882544114"
"2023-03-28 10:00:00","87.4167","0.29122428219337315"
"2023-03-28 11:00:00","87.4583","0.29114127071538415"
"2023-03-28 12:00:00","87.5000","0.2910593058016523"
"2023-03-28 13:00:00","87.5417","0.29097850072972276"
"2023-03-28 14:00:00","87.5833","0.2908987084060794"
"2023-03-28 15:00:00","87.6250","0.2908200418388064"
"2023-03-28 16:00:00","87.6667","0.29074235538574256"
"2023-03-28 17:00:00","87.7083","0.2906657617668747"
"2023-03-28 18:00:00","87.7500","0.2905901167502939"
"2023-03-28 19:00:00","87.7917","0.29051553275136943"
"2023-03-28 20:00:00","87.8333","0.29044186691069135"
"2023-03-28 21:00:00","87.8750","0.29036923132426956"
"2023-03-28 22:00:00","87.9167","0.2902974844703705"
"2023-03-28 23:00:00","87.9583","0.2902267381124018"
"2023-03-29 00:00:00","88.0000","0.2901568520340617"
"2023-03-29 01:00:00","88.0417","0.2900879376541803"
"2023-03-29 02:00:00","88.0833","0.29001985603192165"
